130,5583949,Pottawatomi Conservation Area,10.26749997,-80.98044638,44.56423195
131,5694808,West Rocks Management Area,8.634285791,-80.95586644,44.55529824
132,5844478,Wasaga Beach Provincial Park,4.155555525,-80.04139974,44.51212436
133,6046892,Queen's Park,56.69410521,-80.94446161,44.56457104
134,6398338,Harrison Park,5.442000008,-80.93604868,44.54845502
135,6552609,Jackson Park,8.670000076,-78.34612325,44.31508421
136,6560328,Fisher Heights Park,22.27896524,-75.72113415,45.36502501
137,6845839,Unknown,23.96763903,-79.71349044,43.44503526
138,6906683,Unknown,20.9057214,-79.23926619,43.97469539
139,7156257,Madoc Memorial Park,9.1987735,-77.46875827,44.50554857
140,7408581,Indian Falls Conservation Area,0.900000036,-80.95060121,44.62077201
141,7824070,Fitzroy Harbour Community Centre and Campbell Bicentennial Park,2.292311176,-76.20603815,45.46959068
142,7824353,Fallingbrook Park,38.88144845,-75.4897753,45.48191853
143,7824373,Apollo Crater Park,41.08331658,-75.48838529,45.47605903
144,7824481,Father Richard Ward Park,32.1731983,-75.55006291,45.46982992
145,7824816,Bilberry Park,39.29734572,-75.52986606,45.47824802
146,7824835,Terry Fox Participark,31.8299384,-75.53836249,45.47584214
147,7824883,Pierre Rocque Park,43.71164152,-75.52538446,45.47520267
148,7826918,Fairmile Estates Park,1.498755482,-75.66224032,45.06566677
149,7827176,Houlahan Park,27.13288641,-75.76078152,45.26720528
150,7827845,David Bartlett Park,4.578386617,-75.69988875,45.24474568
151,7829562,Malvern Park,26.76812618,-75.76130773,45.28084318
152,7829939,Chamberlain Park,47.17081172,-75.69557169,45.40621038
153,7830078,Patterson's Creek Park,52.50912132,-75.68465372,45.4073943
154,7830079,Central Park,67.30127435,-75.69170741,45.406649
155,7830114,Bronson Park,75.20499256,-75.71047837,45.41773275
156,7830282,Rose Park,67.54000092,-75.68844866,45.43494351
157,7830362,Lindenlea Park,27.78147048,-75.67539379,45.44457561
158,7968375,Remington Booster Park,28.45883884,-83.00469428,42.28545229
159,7986791,Duncan Creek Park,43.79999924,-79.35461686,43.80085681
160,8030845,Jeff Healey Park,36.59999847,-79.49535151,43.6303474
161,8135075,Ashton Meadows Park,39.80913583,-79.36194024,43.87306875
162,8143385,Graduate House Green,99.09999847,-80.54124245,43.46987064
163,8207791,Unknown,21.41292285,-80.49626222,43.38516828
164,8243939,Optimist Park,20.03000069,-76.34461523,45.43727591
165,8465748,Assumption Park;Windsor Sculpture Park,41.70552818,-83.06870898,42.31063226
166,8465779,Centennial Park,38.06294657,-83.05478508,42.31642147
167,8465780,Dieppe Gardens,76.19140299,-83.04267169,42.31956166
168,8465781,Civic Terrace,132.9623246,-83.03796859,42.32057103
169,8467325,Great Western Park,67.19971973,-83.0292755,42.32251648
170,8480049,Unknown,4.465205168,-79.66973228,47.54434743
171,8480050,Dymond Recreation Park,4.465205168,-79.66973228,47.54434743
172,8708295,Spitfire Memorial & Essex Train Station Park,31.79355745,-82.82154083,42.17593435
173,8737943,Rotary Park,19.31274603,-78.31358645,44.31295229
174,9062632,RIM Park,15.57399998,-80.49998295,43.51716335
175,9177444,Talbot Park,35.29246856,-81.3043514,42.9333879
176,3772706,Peche Island,5.914999962,-82.92660226,42.34600178
177,3994364,Diamond 1,27.02327411,-80.29516077,43.38911576
